NDC,MegaChainNameNew,AffilID,unit_cost,unit_retail_price
62107002726,INDEPENDENT,0000000,0.0924,0.0958
62175047132,CVS,9000064,2.0954,5.1249
62175048537,CVS,9000373,1.9381,4.6665
62332004290,CVS,9000064,2.3075,3.6488
62332020930,RITE AID CORP,9000045,2.661,7.0831
62332020930,WALGREENS,9000037,5.52,7.2725
62332021030,CVS,9000009,3.56,5.9999
62332021030,WALMART PHARMACY,9000057,1.9021,4.1454
62332049960,ALBERTSON'S/SAFEWAY,9000950,8.8006,14.5054
62559014901,CVS,9000009,3.625,5.7992
62559014901,REG CHAIN,9000137,2.7189,5.7689
62559014901,REG CHAIN,9000594,2.8983,5.4996
62559015001,THE KROGER COMPANY,9000937,1.9944,5.4026
62559023001,CVS,9000009,1.0698,1.4373
62559023001,WALMART PHARMACY,9000057,0.3918,1.7392
62559023101,REG CHAIN,9000074,0.3452,2.1387
62559039050,INDEPENDENT,0000000,6.0598,40.3116
62559046190,CVS,9000009,5.9712,8.0412
62559046190,WALMART PHARMACY,9000057,7.7562,9.3829
62756025802,REG CHAIN,9000467,0.3154,0.6
62756045788,CVS,9000373,1.9768,1.9991
62756046188,CVS,9000009,2.2167,4.9958
62756046188,WALMART PHARMACY,9000057,0.6202,1.1233
62756072060,CVS,9000064,28.1125,42.1875
63044020301,REG CHAIN,9000137,0.3544,0.4025
63044020301,REG CHAIN,9000366,0.8117,0.8325
63044062201,REG CHAIN,9000467,0.3354,0.825
63304001760,ALBERTSON'S/SAFEWAY,9000050,2.8825,9.4612
63304001760,REG CHAIN,9000074,2.7763,10.3688
63304007601,THE KROGER COMPANY,9000428,0.3974,0.8124
63304019130,RITE AID CORP,9000045,5.5446,14.9982
63304019130,THE KROGER COMPANY,9000428,5.6121,7.2496
63304019130,WALGREENS,9000037,5.2143,8.3732
63304019230,RITE AID CORP,9000045,4.2217,9.1787
63304069205,INDEPENDENT,0000000,0.4408,1.6238
63304071990,ALBERTSON'S/SAFEWAY,9000026,0.8633,1.9454
63304072190,WALMART PHARMACY,9000057,1.1096,3.3172
63323016501,REG CHAIN,9000074,8.5625,8.7188
63736010504,WALGREENS,9000037,0.5306,0.7372
63948006919,CVS,9000009,0.1181,0.1215
63948016843,REG CHAIN,9000074,0.42,0.7479
64380071207,CVS,9000064,1.95,4.9958
64380071306,RITE AID CORP,9000045,1.4312,2.0831
64380071306,WALGREENS,9000037,7.1188,7.4938
64380072506,CVS,9000009,7.975,10.7494
64380073706,ALBERTSON'S/SAFEWAY,9001008,1.15,3.301
64380073706,PSAO,9001023,3,5.9063
64380073706,REG CHAIN,9000646,3.6417,3.7469
64380073706,REG CHAIN,9000743,1.0635,3.2323
64380073706,RITE AID CORP,9000045,5.9,14.9875
64380073706,WALGREENS,9000037,3.2208,5.4125
64380080707,THE KROGER COMPANY,9000428,0.3279,0.5624
64380080807,CVS,9000373,0.9637,1.4988
64380080807,PSAO,9009915,0.3578,0.5837
64380080907,CVS,9000373,0.6285,0.8326
64380082706,CVS,9000064,3.685,3.7475
64380082706,REG CHAIN,9000074,6.25,7.4688
64380082706,THE KROGER COMPANY,9000468,1.3863,4.7287
64380082706,THE KROGER COMPANY,9000937,1.5661,4.7315
64380097025,THE KROGER COMPANY,9000468,0.2198,1.5
64380097106,CVS,9000009,2.9313,3.7469
64380097106,WALMART PHARMACY,9000057,1.8152,2.128
64380097206,THE KROGER COMPANY,9000147,3.31,3.4235
64380097206,THE KROGER COMPANY,9000468,1.0311,3.4303
64896066930,RITE AID CORP,9000045,522.8438,927.4979
64896066930,WALGREENS,9000037,294.875,892.4875
64896069813,RITE AID CORP,9000045,4.0263,14.5623
64896069813,WALGREENS,9000037,6.8278,15.3042
64980010401,CVS,9000009,0.5262,0.529
64980010401,WALMART PHARMACY,9000057,0.6821,0.6927
64980013401,CVS,9000009,0.7642,0.7746
64980022201,CVS,9000009,4.59,5.6325
64980028105,THE KROGER COMPANY,9000428,0.3551,0.8367
64980028105,THE KROGER COMPANY,9000605,0.6192,0.8329
64980029001,WALGREENS,9000037,1.5263,1.7228
64980029101,REG CHAIN,9000912,1.0021,2.9871
64980050924,THE KROGER COMPANY,9000428,0.7175,0.7488
64980052810,ALBERTSON'S/SAFEWAY,9000950,0.3225,0.3329
64980052810,CVS,9000064,0.0217,0.0225
65162003416,CVS,9000373,0.8615,0.9999
65162006205,THE KROGER COMPANY,9000605,0.4909,0.6458
65162018810,ALBERTSON'S/SAFEWAY,9000950,0.6488,0.7931
65162018910,ALBERTSON'S/SAFEWAY,9000950,0.2781,0.4373
65162019050,CVS,9000373,1.5833,2.4979
65162019050,REG CHAIN,9000664,0.2633,0.273
65162057110,RITE AID CORP,9000045,0.6364,1.0206
65162068090,CVS,9000064,3.55,14.9875
65162068090,REG CHAIN,9000044,0.1536,0.4686
65162068090,THE KROGER COMPANY,9000010,0.1197,0.3645
65162069388,INDEPENDENT,0000000,3.5034,9.0509
65162069388,WALGREENS,9000037,5.1007,6.2742
65162069890,CVS,9000009,1.4333,4.9958
65162069890,CVS,9000373,1.5089,5.3527
65162069890,WALMART PHARMACY,9000057,0.5694,0.5746
65162075110,WALGREENS,9000037,1.2075,1.4988
65162075210,THE KROGER COMPANY,9000085,0.1871,0.4999
65162077810,CVS,9000373,8.51,21.2496
65862001501,REG CHAIN,9000685,0.7856,2.9056
65862001705,REG CHAIN,9000074,1.7437,2.3438
65862007930,RITE AID CORP,9000045,6.0344,14.9982
65862007930,WALGREENS,9000037,3.25,5.2042
65862011701,ALBERTSON'S/SAFEWAY,9000050,0.4558,0.7079
65862011701,PSAO,9000206,0.1467,1.7849
65862011701,REG CHAIN,9000594,0.2497,0.2567
65862011801,REG CHAIN,9000594,0.1354,0.1389
65862011801,REG CHAIN,9000608,0.1354,0.1389
65862016001,REG CHAIN,9000003,0.3871,2.7079
65862016001,REG CHAIN,9000044,0.3871,1.7913
65862016290,CVS,9000009,1.3836,1.4579
65862016290,WALMART PHARMACY,9000057,1.1045,1.4888
65862017760,REG CHAIN,9000994,1.7232,3.6393
65862019405,THE KROGER COMPANY,9000085,0.5408,0.6454
65862020199,ALBERTSON'S/SAFEWAY,9000950,0.1985,0.8332
65862020199,REG CHAIN,9000467,0.4171,1.5001
65862020299,ALBERTSON'S/SAFEWAY,9001929,0.3696,1.8329
65862020299,PSAO,9000909,0.2839,2.4971
65862020299,THE KROGER COMPANY,9000428,0.1371,1.1597
65862020399,PSAO,9009915,0.2764,4.1996
65862020399,REG CHAIN,9000094,0.525,1.4204
65862020399,REG CHAIN,9000467,0.5,2.5004
65862022660,THE KROGER COMPANY,9000085,1.3388,4.4415
65862022660,WALMART PHARMACY,9000057,1.3089,5.5536
65862024508,CVS,9000009,2.8,10.7776
65862024508,WALMART PHARMACY,9000057,1.0804,1.655
65862028701,WALGREENS,9000037,2.8,3.8196
65862028801,WALGREENS,9000037,1.385,3.3746
65862035790,ALBERTSON'S/SAFEWAY,9000026,0.6963,2.4996
65862042005,REG CHAIN,9000743,0.8625,2.9223
65862044990,CVS,9000064,4.8917,4.9958
65862044990,REG CHAIN,9000074,6,7.4688
65862045560,CVS,9000373,2.3504,3.2912
65862045660,CVS,9000009,4.0964,4.1411
65862045660,REG CHAIN,9000608,0.9143,3.2315
65862046890,REG CHAIN,9000646,0.3293,2.5693
65862046990,ALBERTSON'S/SAFEWAY,9000050,0.2471,2.4818
65862046990,REG CHAIN,9000912,0.35,4.2597
65862047090,RITE AID CORP,9000045,4.2938,4.3719
65862047090,WALGREENS,9000037,7.3375,7.4938
65862047501,ALBERTSON'S/SAFEWAY,9000950,0.2283,0.5832
65862047605,ALBERTSON'S/SAFEWAY,9000950,0.2099,0.6526
65862048901,CVS,9000373,2.0438,3.9545
65862049001,CVS,9000009,11.3375,14.9875
65862052560,CVS,9000064,3.4928,5.4165
65862052560,INDEPENDENT,0000000,1.3345,8.2288
65862052660,WALGREENS,9000037,4.2052,6.5623
65862053820,CVS,9000009,21.775,35.8625
65862057490,CVS,9000009,10.1875,14.9875
65862057490,WALMART PHARMACY,9000057,1.5275,1.57
65862060130,RITE AID CORP,9000045,22.4406,27.4982
65862070460,REG CHAIN,9000074,1.5358,13.0792
65862073260,REG CHAIN,9000912,0.5413,4.2271
65862078130,THE KROGER COMPANY,9000428,1.2854,8.9443
65862078201,PSAO,9000423,1.4819,1.6978
65862080730,THE KROGER COMPANY,9000605,1.7719,27.3263
65862083030,WALGREENS,9000037,6.9729,14.0167
65862083330,CVS,9000009,72.1021,98.1662
65862084501,CVS,9000009,0.9812,1.9706
65862090760,WALMART PHARMACY,9000057,0.8004,1.3942
65862090901,WALGREENS,9000037,11.875,16.3625
65862096701,ALBERTSON'S/SAFEWAY,9001929,1.3938,12.4162
65862099830,REG CHAIN,9000074,1.3242,9.4146
66689000816,PSAO,9000987,0.1081,0.1328
66993037083,WALGREENS,9000037,53.6375,60.7437
66993037179,WALGREENS,9000037,75.9875,97.9875
66993040932,INDEPENDENT,0000000,1.3108,2.5791
66993060536,CVS,9000009,75.9375,158.7458
66993081530,RITE AID CORP,9000045,9.605,29.7495
66993081530,WALGREENS,9000037,19.1225,26.1812
67112090250,RITE AID CORP,9000045,2.6375,3.325
67112090250,WALGREENS,9000037,3.675,14.9875
67877014601,REG CHAIN,9000017,0.675,0.9154
67877021560,REG CHAIN,9000137,2.2375,4.655
67877024601,INDEPENDENT,0000000,0.375,19.5565
67877024601,WALGREENS,9000037,8.7625,18.9875
67877025520,CVS,9000064,6.9,8.9836
67877025520,THE KROGER COMPANY,9000153,6.8208,9.6125
67877039230,WALGREENS,9000037,9.375,14.9875
67877041401,THE KROGER COMPANY,9000605,0.315,0.6246
67877041920,THE KROGER COMPANY,9000085,3.7938,149.2219
67877043003,REG CHAIN,9000664,0.7854,38.5746
67877043103,WALGREENS,9000037,25.325,36.4875
67877043403,WALGREENS,9000037,32.475,47.4875
67877048230,CVS,9000064,6.6375,6.7156
67877057401,CVS,9000009,4.0844,4.9031
67877062690,CVS,9000373,9.4661,12.3804
68180011707,REG CHAIN,9000608,0.4289,1.4583
68180011707,THE KROGER COMPANY,9000495,0.5044,5.559
68180011707,THE KROGER COMPANY,9000937,0.5242,5.5572
68180011807,REG CHAIN,9000594,1.0181,7.0831
68180012101,CVS,9000009,1.6469,3.7469
68180012101,WALMART PHARMACY,9000057,0.5294,0.5363
68180012202,CVS,9000009,4.975,14.9875
68180012202,PSAO,9009915,0.9589,2.5786
68180012202,REG CHAIN,9000608,0.8705,0.8929
68180015301,REG CHAIN,9000664,0.7179,8.1579
68180018001,THE KROGER COMPANY,9000428,0.9194,1.5844
68180018001,WALGREENS,9000037,5.6937,7.4938
68180018906,ALBERTSON'S/SAFEWAY,9000950,21.0589,38.2125
68180018906,CVS,9000064,19.8242,33.4162
68180031909,THE KROGER COMPANY,9000937,0.7533,1.9163
68180032002,REG CHAIN,9000074,4.2125,5.8125
68180032002,THE KROGER COMPANY,9000010,1.1067,3.1037
68180032002,THE KROGER COMPANY,9000495,1.1067,3.1037
68180032002,THE KROGER COMPANY,9001065,0.8428,3.0971
68180033909,CVS,9000009,37.7743,127.8887
68180045901,REG CHAIN,9000137,0.306,1.9386
68180045901,REG CHAIN,9000646,0.5392,1.2913
68180046301,CVS,9000009,6.6312,7.4938
68180047201,ALBERTSON'S/SAFEWAY,9000950,0.3775,2.0769
68180047201,INDEPENDENT,0000000,0.3015,4.0687
68180051202,THE KROGER COMPANY,9000428,0.5125,0.5348
68180051202,THE KROGER COMPANY,9000605,0.2392,0.2499
68180051303,PSAO,9000909,0.1354,0.1389
68180051303,PSAO/LTC,9000894,0.8828,1.5654
68180051303,THE KROGER COMPANY,9000817,0.1585,0.2499
68180051303,THE KROGER COMPANY,9001065,0.2392,0.2496
68180051802,REG CHAIN,9000467,0.1354,0.1389
68180051802,THE KROGER COMPANY,9000085,0.3067,0.3379
68180051902,PSAO,9009783,0.4379,2.5637
68180051902,THE KROGER COMPANY,9000605,0.1814,0.3333
68180055809,INDEPENDENT,0000000,0.2565,1.5982
68180061507,CVS,9000009,11.0954,18.8384
68180061507,WALMART PHARMACY,9000057,1.1013,23.3067
68180065907,CVS,9000373,2.4475,2.4579
68180065907,REG CHAIN,9000664,1.3517,5.5935
68180069906,RITE AID CORP,9000045,4.3967,11.8329
68180069906,WALGREENS,9000037,12.5875,15.1188
68180071909,REG CHAIN,9000743,0.1375,2.2619
68180072003,THE KROGER COMPANY,9000605,0.3629,0.6301
68180072003,THE KROGER COMPANY,9000817,0.3629,0.6249
68180072103,CVS,9000009,6.1,15.2499
68180072103,REG CHAIN,9000584,0.1635,0.5971
68180072103,THE KROGER COMPANY,9000010,0.365,0.6249
68180075601,CVS,9000009,4.9437,7.4938
68180075601,REG CHAIN,9000137,0.4692,2.9662
68180097903,CVS,9000064,1.5607,2.1411
68180097903,REG CHAIN,9000467,0.2031,0.2083
68180097903,REG CHAIN,9001689,0.1779,0.2083
68180098003,REG CHAIN,9000366,0.1533,0.1804
68180098003,REG CHAIN,9000646,0.1443,0.5276
68180098003,REG CHAIN,9000743,0.3775,2.0642
68180098003,WALGREENS,9000037,3.425,14.9875
68180098103,CVS,9000009,4.4375,19.5971
68180098103,REG CHAIN,9000608,0.1354,0.1389
68180098103,THE KROGER COMPANY,9000495,0.2392,0.2499
68180098103,WALMART PHARMACY,9000057,0.4617,0.4721
68180098201,CVS,9000009,5.0125,14.9875
68180098201,THE KROGER COMPANY,9000495,0.1581,0.5068
68382000105,THE KROGER COMPANY,9000428,0.3438,0.8956
68382000414,CVS,9000373,1.9896,2.7594
68382002401,WALGREENS,9000037,0.3485,0.5818
68382003516,WALGREENS,9000037,6.925,8.5563
68382003616,CVS,9000373,5.1167,5.5375
68382005105,WALGREENS,9000037,8.2375,14.9875
68382009601,THE KROGER COMPANY,9000085,0.4638,4.1456
68382009810,INDEPENDENT,0000000,0.4912,4.4117
68382009905,INDEPENDENT,0000000,0.5571,4.8167
68382010601,WALGREENS,9000037,1.9469,3.7469
68382011006,WALGREENS,9000037,4.8625,12.4982
68382013201,INDEPENDENT,0000000,0.5532,6.2653
68382013201,WALGREENS,9000037,7.5375,14.9875
68382025501,REG CHAIN,9000646,1.0737,2.1662
68382025501,WALGREENS,9000037,6.3875,14.9875
68382025601,CVS,9000373,1.4546,3.6913
68382039801,ALBERTSON'S/SAFEWAY,9000950,1.5263,1.8363
68382039801,PSAO,9000756,0.7487,0.7592
68382039801,PSAO,9009783,0.4965,1.846
68382039801,PSAO,9009915,0.7492,0.9967
68382043528,ALBERTSON'S/SAFEWAY,9000950,7.5488,10.1784
68382054706,RITE AID CORP,9000045,3.1563,14.7915
68382064006,THE KROGER COMPANY,9000428,3.2725,7.5624
68382072116,CVS,9000064,1.4479,1.6665
68382072116,WALGREENS,9000037,1.1778,2.736
68382074616,CVS,9000009,2.3469,3.7469
68382074916,CVS,9000009,2.9714,3.0161
68382080601,ALBERTSON'S/SAFEWAY,9001929,0.4829,1.2496
68382080601,CVS,9000373,4.925,14.9875
68382080601,REG CHAIN,9000905,0.4475,2.0358
68462010530,WALGREENS,9000037,14.675,14.9875
68462012605,CVS,9000009,6.2875,14.9875
68462013701,CVS,9000009,1.276,1.6448
68462013701,REG CHAIN,9000074,0.359,2.0823
68462013801,RITE AID CORP,9000045,1.4512,3.7494
68462013901,ALBERTSON'S/SAFEWAY,9001929,0.8219,2.8748
68462016205,WALGREENS,9000037,3.7188,7.4938
68462016505,INDEPENDENT,0000000,0.2385,3.3596
68462017901,RITE AID CORP,9000045,2.465,4.9988
68462017901,WALGREENS,9000037,9.8125,14.9875
68462022301,REG CHAIN,9000003,0.5904,1.2496
68462023501,REG CHAIN,9000137,0.4953,2.5025
68462023501,REG CHAIN,9000646,0.7817,1.6663
68462023501,WALMART PHARMACY,9000057,0.5878,2.5074
68462025301,ALBERTSON'S/SAFEWAY,9000050,0.3073,1.0415
68462025401,INDEPENDENT,0000000,0.5446,3.4825
68462025401,WALGREENS,9000037,4.225,7.4938
68462025901,WALGREENS,9000037,1.2935,3.3606
68462026001,REG CHAIN,9000594,0.356,2.0137
68462026001,THE KROGER COMPANY,9000085,0.3713,1.0832
68462033190,CVS,9000009,6.0938,7.4938
68462035701,WALMART PHARMACY,9000057,0.6054,1.2888
68462038001,CVS,9000373,1.5471,1.8954
68462040860,RITE AID CORP,9000045,2.3854,9.3329
68462040860,WALGREENS,9000037,12.05,24.2375
68462047301,CVS,9000064,3.1156,3.1547
68462057330,REG CHAIN,9000912,13.05,99.3955
68462058340,RITE AID CORP,9000045,52.525,143.7484
68462058340,WALGREENS,9000037,78.2875,138.7438
68462086401,WALGREENS,9000037,9.625,13.8708
68585000801,THE KROGER COMPANY,9000428,0.135,0.1454
68682020175,CVS,9000009,81.9875,136.2375
68682030130,REG CHAIN,9000074,9.6529,30.8313
68682030601,RITE AID CORP,9000045,6.8109,18.5489
68682037090,WALGREENS,9000037,2.5075,3.5475
68682065020,CVS,9000009,206.325,338.7375
68682065020,WALGREENS,9000037,140.5625,647.4937
68682065220,CVS,9000009,145.7125,456.2487
68682065220,WALMART PHARMACY,9000057,324.225,324.5375
68682070630,REG CHAIN,9000137,2.8826,4.7672
68682070630,RITE AID CORP,9000045,4.4143,5.2475
69097015807,CVS,9000373,1.4938,1.8734
69097052603,CVS,9000064,16.4894,67.2494
69097068405,WALGREENS,9000037,6.2844,9.5906
69097068505,INDEPENDENT,0000000,2.1064,9.2569
69097081312,CVS,9000009,5.35,14.9875
69097081312,THE KROGER COMPANY,9000495,0.1217,0.3471
69097081312,THE KROGER COMPANY,9001065,0.0835,0.3472
69097082112,REG CHAIN,9000743,0.3137,3.1123
69097082112,WALGREENS,9000037,1.7214,1.7661
69097083305,THE KROGER COMPANY,9000495,0.305,0.6246
69097086107,CVS,9000064,1.85,2.2802
69097086807,THE KROGER COMPANY,9000428,1.1478,4.9582
69097086907,WALGREENS,9000037,4.145,8.0475
69097094312,WALGREENS,9000037,1.4063,7.4938
69097096607,WALGREENS,9000037,1.925,2.3956
69097096793,WALGREENS,9000037,3.3156,6.6844
69206011030,REG CHAIN,9000003,2.2538,4.9996
69206012090,REG CHAIN,9000515,1.8925,5.7331
69206012090,REG CHAIN,9000646,1.8925,7.4289
69206012090,RITE AID CORP,9000045,1.2304,4.7912
69238115403,REG CHAIN,9000003,2.1068,11.2499
69238116609,WALGREENS,9000037,1.5083,4.9958
69238134401,RITE AID CORP,9000045,1.9777,7.1871
69238134401,WALGREENS,9000037,5.3281,7.7469
69238145802,WALGREENS,9000037,1.6815,1.8878
69238183107,THE KROGER COMPANY,9000428,0.4935,0.5036
69238183107,THE KROGER COMPANY,9000605,0.4892,0.4999
69238183207,REG CHAIN,9000482,0.4651,1.5568
69238183207,THE KROGER COMPANY,9000085,0.4892,0.4999
69238183407,REG CHAIN,9000137,3.5125,9.9875
69238183407,WALGREENS,9000037,2.9,14.9875
69238183607,CVS,9000009,0.4146,0.5332
69238183701,THE KROGER COMPANY,9000428,0.2989,0.6249
69238184001,WALMART PHARMACY,9000057,0.9733,0.9838
69238184101,WALGREENS,9000037,1.6,1.6653
69238199201,WALGREENS,9000037,2.935,2.9975
69238207707,CVS,9000373,1.0042,2.4979
69238207807,CVS,9000064,0.4358,0.7287
69238207807,THE KROGER COMPANY,9000468,0.3233,0.604
69238207807,THE KROGER COMPANY,9000937,0.5262,0.604
69238207901,CVS,9000009,0.8933,0.9371
69238207901,REG CHAIN,9000912,0.3438,0.8949
69367016004,CVS,9000009,1.8854,2.2329
69367016104,WALGREENS,9000037,1.8221,2.2163
69367019430,WALGREENS,9000037,22.9375,23.4875
69367019901,CVS,9000009,0.7233,1.0596
69367021001,CVS,9000064,0.2292,0.4642
69367022001,RITE AID CORP,9000045,0.5181,0.5528
69367022001,WALGREENS,9000037,0.4982,0.7079
69367022209,CVS,9000009,0.9617,1.1575
69367022209,REG CHAIN,9000608,0.6879,2.8665
69367022409,CVS,9000009,1.1313,1.1418
69367022409,REG CHAIN,9000074,0.8399,1.3465
69367028009,CVS,9000009,2.4829,4.9996
69452015120,ALBERTSON'S/SAFEWAY,9000050,3.1812,4.9969
69452015120,REG CHAIN,9000074,10.8125,17.4375
69452020720,RITE AID CORP,9000045,1.9375,3.7469
69452020720,WALGREENS,9000037,2.0594,3.7469
69543025810,CVS,9000009,0.2254,0.891
69543026810,REG CHAIN,9000137,0.3528,0.5252
69543042610,CVS,9000009,2.0575,2.8237
69543042610,REG CHAIN,9000137,2.3821,6.1665
69543042610,REG CHAIN,9000743,2.3821,10.6267
69543042610,WALMART PHARMACY,9000057,4.0306,5.0667
69618003206,WALGREENS,9000037,0.1896,0.2424
69680011225,ALBERTSON'S/SAFEWAY,9000050,9.2813,15.6187
69680011225,PSAO,9009783,14.4875,26.1125
69680011225,REG CHAIN,9000074,13.6125,17.4375
69784050001,THE KROGER COMPANY,9000428,1.08,17.656
69784050001,THE KROGER COMPANY,9000605,1.3717,17.6662
69784050101,WALGREENS,9000037,4.58,4.6113
69918030130,CVS,9000373,4.3521,6.6646
70010000901,INDEPENDENT,0000000,7.595,28.9384
70010000901,RITE AID CORP,9000045,4.7371,17.5415
70010004201,CVS,9000009,4.0817,8.9579
70010004201,WALMART PHARMACY,9000057,0.8665,8.6442
70010004301,RITE AID CORP,9000045,3.2821,10.2674
70010004301,WALGREENS,9000037,6.3781,13.9969
70010049105,THE KROGER COMPANY,9000428,0.2392,0.2496
70010049105,THE KROGER COMPANY,9000605,0.1958,0.2081
70010075401,ALBERTSON'S/SAFEWAY,9001929,0.49,1.0829
70010075401,PSAO,9009783,0.2996,0.7385
70010075401,THE KROGER COMPANY,9000605,0.5004,0.656
70010077001,ALBERTSON'S/SAFEWAY,9001062,0.2585,1.1346
70010077001,ALBERTSON'S/SAFEWAY,9001929,1.0938,1.3908
70010077001,PSAO,9000909,0.6925,0.8744
70010077001,THE KROGER COMPANY,9000428,0.7357,0.758
70010077001,THE KROGER COMPANY,9000605,0.2619,0.7499
70121104902,WALGREENS,9000037,14.675,14.9875
70408014634,PSAO,9009783,0.0885,0.2412
70700015010,CVS,9000009,7.2625,14.9875
70700015010,REG CHAIN,9000017,0.4519,0.4571
70700015010,WALMART PHARMACY,9000057,0.6146,0.625
70700026390,INDEPENDENT,0000000,0.6146,1.6554
70700026894,CVS,9000373,75.25,115.7375
70710106903,CVS,9000009,27.1125,50.3688
70710115201,CVS,9000009,13.2567,22.2496
70710115803,WALGREENS,9000037,6.56,6.6225
70710134403,CVS,9000064,9.9129,16.6663
70710159101,WALGREENS,9000037,7.55,14.9875
70752010212,RITE AID CORP,9000045,0.2275,0.3426
70954000520,INDEPENDENT,0000000,0.425,1.4828
70954000520,WALGREENS,9000037,3.1375,14.9875
70954001910,CVS,9000373,2.1625,4.9958
70954001910,THE KROGER COMPANY,9000428,0.3225,1.1198
70954002110,REG CHAIN,9000594,1.0217,2.4162
70954005920,REG CHAIN,9000017,1.895,1.9575
70954005920,REG CHAIN,9000074,1.1812,1.7437
70954006020,CVS,9000009,3.45,14.9875
70954008510,WALMART PHARMACY,9000057,1.0196,1.0327
70954013610,CVS,9000064,1.8242,3.6496
70954021110,ALBERTSON'S/SAFEWAY,9000950,0.2594,0.8151
70954026110,CVS,9000064,0.3002,0.5072
71288040302,CVS,9000009,3.6094,4.4969
71321080060,PSAO,9000909,0.3638,0.6581
71321080320,CVS,9000064,0.2463,0.2525
71351001760,THE KROGER COMPANY,9000428,0.4938,1.3331
72205001290,CVS,9000373,4.255,8.4987
72205001590,REG CHAIN,9000743,2.1648,10.7523
72205001590,WALGREENS,9000037,6.3542,10.2042
72205003960,THE KROGER COMPANY,9000428,4.0219,12.1805
72205007830,WALGREENS,9000037,13.3308,25.8329
72611072225,CVS,9000064,2.305,2.9975
74312001380,CVS,9000009,0.2037,0.2349
74312001380,CVS,9000373,0.1376,0.2061
74312002060,CVS,9000009,0.0983,0.1061
74312003595,RITE AID CORP,9000045,0.1742,0.4579
74312003822,CVS,9000373,0.1051,0.1292
74312007090,CVS,9000009,0.0565,0.1004
74312007090,CVS,9000373,0.0565,0.1004
74312013430,CVS,9000009,0.2033,0.2137
74312013437,RITE AID CORP,9000045,0.1613,0.1665
74312013437,WALGREENS,9000037,0.1519,0.2124
74312015745,PSAO,9000909,0.3892,0.5663
74312017621,INDEPENDENT,0000000,0.3237,0.65
74312017621,RITE AID CORP,9000045,0.1842,0.4579
74312017621,THE KROGER COMPANY,9000468,0.2808,0.2913
74312058912,CVS,9000064,0.2975,0.3053
74312058912,RITE AID CORP,9000045,0.3408,0.4567
74312058912,WALGREENS,9000037,0.3821,0.5931
74312071950,CVS,9000009,0.2758,0.2813
75826011410,PSAO/LTC,9000894,7.5625,14.25
75826011410,REG CHAIN,9000044,2.4417,3.9562
75826011510,CVS,9000373,4.185,4.2475
75826011510,REG CHAIN,9000150,1.8036,13.7848
75826011510,REG CHAIN,9000664,2.75,4.9612
75826011510,THE KROGER COMPANY,9000428,2.9792,4.4992
75826011810,ALBERTSON'S/SAFEWAY,9000950,5.9597,9.7596
75826011810,CVS,9000064,2.886,10.9721
